code_insee;nom_standard;reg_nom;dep_nom;population;latitude_centre;longitude_centre
57589;Rohrbach-lès-Bitche;Grand Est;Moselle;2298;49.041;7.277
57590;Rolbing;Grand Est;Moselle;259;49.172;7.422
57591;Rombas;Grand Est;Moselle;9697;49.244;6.088
57592;Romelfing;Grand Est;Moselle;339;48.834;7.006
57593;Roncourt;Grand Est;Moselle;1039;49.2;6.052
57594;Roppeviller;Grand Est;Moselle;97;49.09;7.523
57595;Rorbach-lès-Dieuze;Grand Est;Moselle;49;48.829;6.84
57596;Rosbruck;Grand Est;Moselle;739;49.159;6.856
57597;Rosselange;Grand Est;Moselle;2485;49.267;6.061
57598;Rouhling;Grand Est;Moselle;1978;49.131;7.003
57599;Roupeldange;Grand Est;Moselle;349;49.207;6.472
57600;Roussy-le-Village;Grand Est;Moselle;1526;49.461;6.178
57601;Rozérieulles;Grand Est;Moselle;1326;49.119;6.053
57602;Rurange-lès-Thionville;Grand Est;Moselle;2374;49.27;6.235
57603;Russange;Grand Est;Moselle;1262;49.487;5.946
57604;Rustroff;Grand Est;Moselle;645;49.442;6.376
57605;Sailly-Achâtel;Grand Est;Moselle;311;48.942;6.302
57606;Saint-Avold;Grand Est;Moselle;15045;49.128;6.712
57607;Sainte-Barbe;Grand Est;Moselle;773;49.163;6.318
57609;Saint-Epvre;Grand Est;Moselle;174;48.971;6.433
57610;Saint-François-Lacroix;Grand Est;Moselle;319;49.346;6.448
57611;Saint-Georges;Grand Est;Moselle;194;48.658;6.927
57612;Saint-Hubert;Grand Est;Moselle;234;49.231;6.362
57613;Saint-Jean-de-Bassel;Grand Est;Moselle;332;48.81;6.958
57614;Saint-Jean-Kourtzerode;Grand Est;Moselle;700;48.757;7.194
57615;Saint-Jean-Rohrbach;Grand Est;Moselle;963;49.026;6.879
57616;Saint-Julien-lès-Metz;Grand Est;Moselle;3514;49.14;6.209
57617;Saint-Jure;Grand Est;Moselle;279;48.943;6.233
57618;Saint-Louis;Grand Est;Moselle;632;48.711;7.195
57619;Saint-Louis-lès-Bitche;Grand Est;Moselle;464;48.99;7.353
57620;Sainte-Marie-aux-Chênes;Grand Est;Moselle;4505;49.191;6.007
57621;Saint-Médard;Grand Est;Moselle;107;48.814;6.638
57622;Saint-Privat-la-Montagne;Grand Est;Moselle;1885;49.186;6.041
57623;Saint-Quirin;Grand Est;Moselle;703;48.584;7.114
57624;Sainte-Ruffine;Grand Est;Moselle;588;49.107;6.096
57625;Salonnes;Grand Est;Moselle;171;48.789;6.493
57626;Sanry-lès-Vigy;Grand Est;Moselle;515;49.185;6.279
57627;Sanry-sur-Nied;Grand Est;Moselle;389;49.054;6.342
57628;Sarralbe;Grand Est;Moselle;4392;48.996;7.012
57629;Sarraltroff;Grand Est;Moselle;786;48.775;7.062
57630;Sarrebourg;Grand Est;Moselle;12359;48.738;7.047
57631;Sarreguemines;Grand Est;Moselle;20624;49.109;7.069
57633;Sarreinsming;Grand Est;Moselle;1234;49.092;7.12
57634;Saulny;Grand Est;Moselle;1559;49.16;6.095
57635;Schalbach;Grand Est;Moselle;374;48.821;7.155
57636;Schmittviller;Grand Est;Moselle;329;49.007;7.186
57637;Schneckenbusch;Grand Est;Moselle;310;48.696;7.082
57638;Schœneck;Grand Est;Moselle;2450;49.213;6.92
57639;Schorbach;Grand Est;Moselle;533;49.081;7.406
57640;Schwerdorff;Grand Est;Moselle;471;49.373;6.572
57641;Schweyen;Grand Est;Moselle;314;49.16;7.396
57642;Scy-Chazelles;Grand Est;Moselle;2662;49.114;6.12
57643;Secourt;Grand Est;Moselle;200;48.949;6.272
57644;Seingbouse;Grand Est;Moselle;1717;49.108;6.832
57645;Semécourt;Grand Est;Moselle;1022;49.197;6.138
57647;Serémange-Erzange;Grand Est;Moselle;4174;49.323;6.094
57648;Servigny-lès-Raville;Grand Est;Moselle;499;49.079;6.439
57649;Servigny-lès-Sainte-Barbe;Grand Est;Moselle;472;49.149;6.275
57650;Sierck-les-Bains;Grand Est;Moselle;1772;49.437;6.36
57651;Siersthal;Grand Est;Moselle;637;49.051;7.356
57652;Sillegny;Grand Est;Moselle;609;48.987;6.148
57653;Silly-en-Saulnois;Grand Est;Moselle;34;48.992;6.28
57654;Silly-sur-Nied;Grand Est;Moselle;704;49.123;6.367
57655;Solgne;Grand Est;Moselle;1131;48.969;6.299
57656;Sorbey;Grand Est;Moselle;389;49.04;6.317
57657;Sotzeling;Grand Est;Moselle;23;48.868;6.637
57658;Soucht;Grand Est;Moselle;1034;48.962;7.32
57659;Spicheren;Grand Est;Moselle;3218;49.195;6.97
57660;Stiring-Wendel;Grand Est;Moselle;11067;49.202;6.933
57661;Sturzelbronn;Grand Est;Moselle;170;49.053;7.594
57662;Suisse;Grand Est;Moselle;97;48.967;6.579
57663;Talange;Grand Est;Moselle;7938;49.234;6.172
57664;Tarquimpol;Grand Est;Moselle;61;48.781;6.762
57665;Tenteling;Grand Est;Moselle;1046;49.125;6.929
57666;Terville;Grand Est;Moselle;7456;49.346;6.132
57667;Téterchen;Grand Est;Moselle;773;49.23;6.568
57668;Teting-sur-Nied;Grand Est;Moselle;1262;49.053;6.67
57669;Théding;Grand Est;Moselle;2441;49.128;6.89
57670;Thicourt;Grand Est;Moselle;132;48.992;6.56
57671;Thimonville;Grand Est;Moselle;147;48.945;6.394
57672;Thionville;Grand Est;Moselle;42163;49.376;6.129
57673;Thonville;Grand Est;Moselle;50;48.981;6.567
57674;Tincry;Grand Est;Moselle;173;48.908;6.406
57675;Torcheville;Grand Est;Moselle;118;48.905;6.848
57676;Tragny;Grand Est;Moselle;89;48.956;6.373
57677;Trémery;Grand Est;Moselle;1002;49.254;6.243
57678;Tressange;Grand Est;Moselle;2383;49.41;5.982
57679;Tritteling-Redlach;Grand Est;Moselle;520;49.078;6.617
57680;Troisfontaines;Grand Est;Moselle;1250;48.671;7.127
57681;Tromborn;Grand Est;Moselle;327;49.257;6.596
57682;Turquestein-Blancrupt;Grand Est;Moselle;10;48.56;7.087
57683;Uckange;Grand Est;Moselle;6976;49.306;6.149
57684;Vahl-Ebersing;Grand Est;Moselle;507;49.053;6.748
57685;Vahl-lès-Bénestroff;Grand Est;Moselle;153;48.919;6.787
57686;Vahl-lès-Faulquemont;Grand Est;Moselle;245;49.022;6.631
57687;Vallerange;Grand Est;Moselle;211;48.95;6.687
57689;Valmestroff;Grand Est;Moselle;340;49.358;6.262
57690;Valmont;Grand Est;Moselle;2945;49.084;6.702
57691;Valmunster;Grand Est;Moselle;83;49.248;6.517
57692;Vannecourt;Grand Est;Moselle;71;48.878;6.535
57693;Vantoux;Grand Est;Moselle;813;49.132;6.233
57694;Vany;Grand Est;Moselle;465;49.153;6.241
57695;Varize-Vaudoncourt;Grand Est;Moselle;498;49.125;6.449
57696;Varsberg;Grand Est;Moselle;970;49.175;6.619
57697;Vasperviller;Grand Est;Moselle;316;48.635;7.071
57698;Vatimont;Grand Est;Moselle;311;48.978;6.474
57700;Vaudreching;Grand Est;Moselle;491;49.276;6.525
57701;Vaux;Grand Est;Moselle;810;49.093;6.069
57702;Vaxy;Grand Est;Moselle;169;48.859;6.527
57703;Veckersviller;Grand Est;Moselle;231;48.83;7.186
57704;Veckring;Grand Est;Moselle;643;49.336;6.363
57705;Velving;Grand Est;Moselle;210;49.242;6.539
57706;Vergaville;Grand Est;Moselle;539;48.841;6.746
57707;Vernéville;Grand Est;Moselle;673;49.138;6.007
57708;Verny;Grand Est;Moselle;2005;49.009;6.202
57709;Vescheim;Grand Est;Moselle;308;48.794;7.226
57711;Vibersviller;Grand Est;Moselle;390;48.906;6.945
57712;Vic-sur-Seille;Grand Est;Moselle;1329;48.775;6.528
57713;Vieux-Lixheim;Grand Est;Moselle;247;48.78;7.126
57714;Haute-Vigneulles;Grand Est;Moselle;442;49.096;6.556
57715;Vigny;Grand Est;Moselle;389;48.968;6.253
57716;Vigy;Grand Est;Moselle;1607;49.208;6.307
57717;Viller;Grand Est;Moselle;177;48.988;6.646
57718;Villers-Stoncourt;Grand Est;Moselle;219;49.058;6.441
57719;Villers-sur-Nied;Grand Est;Moselle;82;48.926;6.528
57720;Villing;Grand Est;Moselle;510;49.282;6.631
57721;Vilsberg;Grand Est;Moselle;347;48.79;7.26
57723;Virming;Grand Est;Moselle;292;48.942;6.752
57724;Vitry-sur-Orne;Grand Est;Moselle;2975;49.277;6.095
57725;Vittersbourg;Grand Est;Moselle;337;48.948;6.93
57726;Vittoncourt;Grand Est;Moselle;386;49.022;6.456
57727;Viviers;Grand Est;Moselle;125;48.894;6.44
57728;Voimhaut;Grand Est;Moselle;258;49.026;6.42
57730;Volmerange-lès-Boulay;Grand Est;Moselle;558;49.17;6.45
57731;Volmerange-les-Mines;Grand Est;Moselle;2288;49.446;6.067
57732;Volmunster;Grand Est;Moselle;771;49.12;7.366
57733;Volstroff;Grand Est;Moselle;2057;49.301;6.252
57734;Voyer;Grand Est;Moselle;453;48.652;7.089
57736;Vry;Grand Est;Moselle;624;49.192;6.357
57737;Vulmont;Grand Est;Moselle;32;48.926;6.305
57738;Waldhouse;Grand Est;Moselle;368;49.139;7.456
57739;Waldweistroff;Grand Est;Moselle;515;49.358;6.496
57740;Waldwisse;Grand Est;Moselle;809;49.414;6.523
57741;Walschbronn;Grand Est;Moselle;400;49.154;7.474
57742;Walscheid;Grand Est;Moselle;1476;48.62;7.189
57743;Waltembourg;Grand Est;Moselle;237;48.749;7.196
57745;Wiesviller;Grand Est;Moselle;911;49.077;7.161
57746;Willerwald;Grand Est;Moselle;1529;49.024;7.037
57747;Wintersbourg;Grand Est;Moselle;263;48.792;7.191
57748;Wittring;Grand Est;Moselle;743;49.053;7.13
57749;Vœlfling-lès-Bouzonville;Grand Est;Moselle;158;49.293;6.605
57750;Wœlfling-lès-Sarreguemines;Grand Est;Moselle;698;49.085;7.185
57751;Woippy;Grand Est;Moselle;14302;49.164;6.158
57752;Woustviller;Grand Est;Moselle;2854;49.079;7.006
57753;Wuisse;Grand Est;Moselle;59;48.855;6.668
57754;Xanrey;Grand Est;Moselle;109;48.751;6.587
57755;Xocourt;Grand Est;Moselle;99;48.91;6.376
57756;Xouaxange;Grand Est;Moselle;312;48.692;6.993
57757;Yutz;Grand Est;Moselle;17401;49.352;6.202
57759;Zarbeling;Grand Est;Moselle;67;48.89;6.688
57760;Zetting;Grand Est;Moselle;849;49.073;7.126
57761;Zilling;Grand Est;Moselle;280;48.787;7.21
57762;Zimming;Grand Est;Moselle;703;49.13;6.587
57763;Zommange;Grand Est;Moselle;46;48.822;6.801
57764;Zoufftgen;Grand Est;Moselle;1262;49.466;6.135
57765;Diesen;Grand Est;Moselle;1043;49.176;6.693
57767;Stuckange;Grand Est;Moselle;1396;49.324;6.232
58001;Achun;Bourgogne-Franche-Comté;Nièvre;159;47.13;3.664
58002;Alligny-Cosne;Bourgogne-Franche-Comté;Nièvre;917;47.444;3.073
58003;Alligny-en-Morvan;Bourgogne-Franche-Comté;Nièvre;598;47.21;4.173
58004;Alluy;Bourgogne-Franche-Comté;Nièvre;371;47.034;3.633
58005;Amazy;Bourgogne-Franche-Comté;Nièvre;219;47.383;3.561
58006;Anlezy;Bourgogne-Franche-Comté;Nièvre;242;46.967;3.498
58007;Annay;Bourgogne-Franche-Comté;Nièvre;347;47.531;2.941
58008;Anthien;Bourgogne-Franche-Comté;Nièvre;167;47.309;3.725
58009;Arbourse;Bourgogne-Franche-Comté;Nièvre;125;47.249;3.224
58010;Arleuf;Bourgogne-Franche-Comté;Nièvre;645;47.04;4.016
58011;Armes;Bourgogne-Franche-Comté;Nièvre;277;47.463;3.562
58012;Arquian;Bourgogne-Franche-Comté;Nièvre;561;47.535;2.998
58013;Arthel;Bourgogne-Franche-Comté;Nièvre;92;47.244;3.406
58014;Arzembouy;Bourgogne-Franche-Comté;Nièvre;68;47.247;3.36
58015;Asnan;Bourgogne-Franche-Comté;Nièvre;118;47.31;3.552
58016;Asnois;Bourgogne-Franche-Comté;Nièvre;139;47.398;3.588
58017;Aunay-en-Bazois;Bourgogne-Franche-Comté;Nièvre;224;47.124;3.72
58018;Authiou;Bourgogne-Franche-Comté;Nièvre;42;47.265;3.419
58019;Avrée;Bourgogne-Franche-Comté;Nièvre;84;46.823;3.879
58020;Avril-sur-Loire;Bourgogne-Franche-Comté;Nièvre;245;46.808;3.362
58021;Azy-le-Vif;Bourgogne-Franche-Comté;Nièvre;201;46.788;3.23
58023;Bazoches;Bourgogne-Franche-Comté;Nièvre;171;47.369;3.794
58024;Bazolles;Bourgogne-Franche-Comté;Nièvre;280;47.146;3.608
58025;Béard;Bourgogne-Franche-Comté;Nièvre;162;46.869;3.326
58026;Beaulieu;Bourgogne-Franche-Comté;Nièvre;142;47.252;3.524
58027;Beaumont-la-Ferrière;Bourgogne-Franche-Comté;Nièvre;120;47.183;3.235
58028;Beaumont-Sardolles;Bourgogne-Franche-Comté;Nièvre;117;46.935;3.397
58029;Beuvron;Bourgogne-Franche-Comté;Nièvre;84;47.351;3.497
58030;Biches;Bourgogne-Franche-Comté;Nièvre;268;46.994;3.654
58031;Billy-Chevannes;Bourgogne-Franche-Comté;Nièvre;307;47.012;3.462
58032;Billy-sur-Oisy;Bourgogne-Franche-Comté;Nièvre;352;47.484;3.402
58033;Bitry;Bourgogne-Franche-Comté;Nièvre;306;47.494;3.085
58034;Blismes;Bourgogne-Franche-Comté;Nièvre;185;47.123;3.822
58035;Bona;Bourgogne-Franche-Comté;Nièvre;296;47.065;3.426
58036;Bouhy;Bourgogne-Franche-Comté;Nièvre;445;47.487;3.183
58037;Brassy;Bourgogne-Franche-Comté;Nièvre;593;47.264;3.934
58038;Breugnon;Bourgogne-Franche-Comté;Nièvre;151;47.427;3.458
58039;Brèves;Bourgogne-Franche-Comté;Nièvre;240;47.431;3.625
58040;Brinay;Bourgogne-Franche-Comté;Nièvre;144;47.014;3.707
58041;Brinon-sur-Beuvron;Bourgogne-Franche-Comté;Nièvre;165;47.284;3.49
58042;Bulcy;Bourgogne-Franche-Comté;Nièvre;142;47.242;3.029
58043;Bussy-la-Pesle;Bourgogne-Franche-Comté;Nièvre;53;47.255;3.475
58044;La Celle-sur-Loire;Bourgogne-Franche-Comté;Nièvre;795;47.485;2.934
58045;La Celle-sur-Nièvre;Bourgogne-Franche-Comté;Nièvre;158;47.219;3.202
58046;Cercy-la-Tour;Bourgogne-Franche-Comté;Nièvre;1685;46.849;3.646
58047;Cervon;Bourgogne-Franche-Comté;Nièvre;616;47.24;3.752
58048;Cessy-les-Bois;Bourgogne-Franche-Comté;Nièvre;114;47.332;3.216
58049;Chalaux;Bourgogne-Franche-Comté;Nièvre;83;47.333;3.913
58050;Challement;Bourgogne-Franche-Comté;Nièvre;44;47.313;3.594
58051;Challuy;Bourgogne-Franche-Comté;Nièvre;1517;46.943;3.141
58052;Champallement;Bourgogne-Franche-Comté;Nièvre;52;47.228;3.482
58053;Champlemy;Bourgogne-Franche-Comté;Nièvre;325;47.285;3.335
58054;Champlin;Bourgogne-Franche-Comté;Nièvre;41;47.245;3.45
58055;Champvert;Bourgogne-Franche-Comté;Nièvre;743;46.853;3.523
58056;Champvoux;Bourgogne-Franche-Comté;Nièvre;287;47.144;3.074
58057;Chantenay-Saint-Imbert;Bourgogne-Franche-Comté;Nièvre;1106;46.739;3.172
58058;La Chapelle-Saint-André;Bourgogne-Franche-Comté;Nièvre;297;47.401;3.324
58059;La Charité-sur-Loire;Bourgogne-Franche-Comté;Nièvre;4672;47.184;3.029
58060;Charrin;Bourgogne-Franche-Comté;Nièvre;610;46.798;3.596
58061;Chasnay;Bourgogne-Franche-Comté;Nièvre;126;47.239;3.172
58062;Château-Chinon (Ville);Bourgogne-Franche-Comté;Nièvre;1931;47.063;3.927
58063;Château-Chinon (Campagne);Bourgogne-Franche-Comté;Nièvre;552;47.056;3.941
58064;Châteauneuf-Val-de-Bargis;Bourgogne-Franche-Comté;Nièvre;484;47.284;3.217
58065;Châtillon-en-Bazois;Bourgogne-Franche-Comté;Nièvre;875;47.056;3.658
58066;Châtin;Bourgogne-Franche-Comté;Nièvre;83;47.103;3.883
58067;Chaulgnes;Bourgogne-Franche-Comté;Nièvre;1506;47.129;3.107
58068;Chaumard;Bourgogne-Franche-Comté;Nièvre;200;47.146;3.913
58069;Chaumot;Bourgogne-Franche-Comté;Nièvre;162;47.252;3.643
58070;Chazeuil;Bourgogne-Franche-Comté;Nièvre;60;47.278;3.404
58071;Chevannes-Changy;Bourgogne-Franche-Comté;Nièvre;137;47.291;3.453
58072;Chevenon;Bourgogne-Franche-Comté;Nièvre;624;46.915;3.23
58073;Chevroches;Bourgogne-Franche-Comté;Nièvre;120;47.445;3.545
58074;Chiddes;Bourgogne-Franche-Comté;Nièvre;348;46.862;3.93
58075;Chitry-les-Mines;Bourgogne-Franche-Comté;Nièvre;221;47.271;3.662
58076;Chougny;Bourgogne-Franche-Comté;Nièvre;82;47.09;3.758
58077;Ciez;Bourgogne-Franche-Comté;Nièvre;375;47.441;3.163
58078;Cizely;Bourgogne-Franche-Comté;Nièvre;53;46.983;3.469
58079;Clamecy;Bourgogne-Franche-Comté;Nièvre;3593;47.461;3.51
58080;La Collancelle;Bourgogne-Franche-Comté;Nièvre;164;47.181;3.647
58081;Colméry;Bourgogne-Franche-Comté;Nièvre;268;47.349;3.247
58082;Corancy;Bourgogne-Franche-Comté;Nièvre;282;47.106;3.96
58083;Corbigny;Bourgogne-Franche-Comté;Nièvre;1363;47.257;3.69
58084;Corvol-d'Embernard;Bourgogne-Franche-Comté;Nièvre;106;47.294;3.399
58085;Corvol-l'Orgueilleux;Bourgogne-Franche-Comté;Nièvre;720;47.433;3.368
58086;Cosne-Cours-sur-Loire;Bourgogne-Franche-Comté;Nièvre;9437;47.403;2.943
58087;Cossaye;Bourgogne-Franche-Comté;Nièvre;673;46.756;3.51
58088;Coulanges-lès-Nevers;Bourgogne-Franche-Comté;Nièvre;3693;47.014;3.197
58089;Couloutre;Bourgogne-Franche-Comté;Nièvre;206;47.395;3.22
58090;Courcelles;Bourgogne-Franche-Comté;Nièvre;224;47.403;3.394
58092;Crux-la-Ville;Bourgogne-Franche-Comté;Nièvre;398;47.154;3.526
58093;Cuncy-lès-Varzy;Bourgogne-Franche-Comté;Nièvre;124;47.362;3.459
58094;Dampierre-sous-Bouhy;Bourgogne-Franche-Comté;Nièvre;448;47.507;3.13
58095;Decize;Bourgogne-Franche-Comté;Nièvre;5152;46.809;3.466
58096;Devay;Bourgogne-Franche-Comté;Nièvre;484;46.805;3.542
58097;Diennes-Aubigny;Bourgogne-Franche-Comté;Nièvre;90;46.913;3.576
58098;Dirol;Bourgogne-Franche-Comté;Nièvre;108;47.318;3.643
58099;Dommartin;Bourgogne-Franche-Comté;Nièvre;158;47.072;3.845
58101;Dompierre-sur-Nièvre;Bourgogne-Franche-Comté;Nièvre;185;47.232;3.259
58102;Donzy;Bourgogne-Franche-Comté;Nièvre;1558;47.38;3.114
58103;Dornecy;Bourgogne-Franche-Comté;Nièvre;469;47.443;3.59
58104;Dornes;Bourgogne-Franche-Comté;Nièvre;1480;46.719;3.338
58105;Druy-Parigny;Bourgogne-Franche-Comté;Nièvre;305;46.881;3.372
58106;Dun-les-Places;Bourgogne-Franche-Comté;Nièvre;359;47.29;4.019
58107;Dun-sur-Grandry;Bourgogne-Franche-Comté;Nièvre;145;47.09;3.8
58108;Empury;Bourgogne-Franche-Comté;Nièvre;81;47.348;3.822
58109;Entrains-sur-Nohain;Bourgogne-Franche-Comté;Nièvre;736;47.461;3.273
58110;Epiry;Bourgogne-Franche-Comté;Nièvre;233;47.171;3.731
58111;Fâchin;Bourgogne-Franche-Comté;Nièvre;105;47.002;3.967
58112;La Fermeté;Bourgogne-Franche-Comté;Nièvre;627;46.956;3.328
58113;Fertrève;Bourgogne-Franche-Comté;Nièvre;94;46.963;3.589
58114;Fléty;Bourgogne-Franche-Comté;Nièvre;90;46.799;3.906
58115;Fleury-sur-Loire;Bourgogne-Franche-Comté;Nièvre;227;46.83;3.316
58116;Flez-Cuzy;Bourgogne-Franche-Comté;Nièvre;131;47.358;3.634
58117;Fourchambault;Bourgogne-Franche-Comté;Nièvre;4037;47.017;3.091
58118;Fours;Bourgogne-Franche-Comté;Nièvre;622;46.809;3.72
58119;Frasnay-Reugny;Bourgogne-Franche-Comté;Nièvre;79;46.992;3.528
58120;Gâcogne;Bourgogne-Franche-Comté;Nièvre;214;47.233;3.878
58121;Garchizy;Bourgogne-Franche-Comté;Nièvre;3685;47.043;3.094
58122;Garchy;Bourgogne-Franche-Comté;Nièvre;426;47.277;3.053
58123;Germenay;Bourgogne-Franche-Comté;Nièvre;118;47.289;3.601
58124;Germigny-sur-Loire;Bourgogne-Franche-Comté;Nièvre;757;47.078;3.048
58125;Gien-sur-Cure;Bourgogne-Franche-Comté;Nièvre;90;47.146;4.09
58126;Gimouille;Bourgogne-Franche-Comté;Nièvre;426;46.941;3.098
58127;Giry;Bourgogne-Franche-Comté;Nièvre;188;47.214;3.337
58128;Glux-en-Glenne;Bourgogne-Franche-Comté;Nièvre;88;46.956;4.021
58129;Gouloux;Bourgogne-Franche-Comté;Nièvre;165;47.231;4.084
58130;Grenois;Bourgogne-Franche-Comté;Nièvre;94;47.322;3.521
58131;Guérigny;Bourgogne-Franche-Comté;Nièvre;2519;47.093;3.213
58132;Guipy;Bourgogne-Franche-Comté;Nièvre;227;47.229;3.579
58133;Héry;Bourgogne-Franche-Comté;Nièvre;73;47.262;3.592
58134;Imphy;Bourgogne-Franche-Comté;Nièvre;3183;46.935;3.281
58135;Isenay;Bourgogne-Franche-Comté;Nièvre;100;46.918;3.71
58136;Jailly;Bourgogne-Franche-Comté;Nièvre;68;47.086;3.47
58137;Lamenay-sur-Loire;Bourgogne-Franche-Comté;Nièvre;72;46.75;3.576
58138;Langeron;Bourgogne-Franche-Comté;Nièvre;348;46.817;3.083
58139;Lanty;Bourgogne-Franche-Comté;Nièvre;118;46.803;3.829
58140;Larochemillay;Bourgogne-Franche-Comté;Nièvre;229;46.89;3.985
58141;Lavault-de-Frétoy;Bourgogne-Franche-Comté;Nièvre;73;47.105;4.022
58142;Limanton;Bourgogne-Franche-Comté;Nièvre;240;46.98;3.741
58143;Limon;Bourgogne-Franche-Comté;Nièvre;138;46.965;3.385
58144;Livry;Bourgogne-Franche-Comté;Nièvre;663;46.769;3.072
58145;Lormes;Bourgogne-Franche-Comté;Nièvre;1264;47.29;3.825
58146;Lucenay-lès-Aix;Bourgogne-Franche-Comté;Nièvre;966;46.698;3.492
58147;Lurcy-le-Bourg;Bourgogne-Franche-Comté;Nièvre;273;47.166;3.397
58148;Luthenay-Uxeloup;Bourgogne-Franche-Comté;Nièvre;608;46.854;3.268
58149;Luzy;Bourgogne-Franche-Comté;Nièvre;1988;46.797;3.999
58150;Lys;Bourgogne-Franche-Comté;Nièvre;107;47.335;3.599
58151;La Machine;Bourgogne-Franche-Comté;Nièvre;3220;46.892;3.462
58152;Magny-Cours;Bourgogne-Franche-Comté;Nièvre;1401;46.89;3.154
58153;Magny-Lormes;Bourgogne-Franche-Comté;Nièvre;69;47.291;3.748
58154;La Maison-Dieu;Bourgogne-Franche-Comté;Nièvre;114;47.422;3.668
58155;La Marche;Bourgogne-Franche-Comté;Nièvre;542;47.149;3.04
58156;Marcy;Bourgogne-Franche-Comté;Nièvre;139;47.317;3.404
58157;Marigny-l'Église;Bourgogne-Franche-Comté;Nièvre;277;47.345;3.941
58158;Mars-sur-Allier;Bourgogne-Franche-Comté;Nièvre;302;46.858;3.088
58159;Marigny-sur-Yonne;Bourgogne-Franche-Comté;Nièvre;191;47.288;3.642
58160;Marzy;Bourgogne-Franche-Comté;Nièvre;3675;46.984;3.093
58161;Maux;Bourgogne-Franche-Comté;Nièvre;145;47.038;3.774
58162;Menestreau;Bourgogne-Franche-Comté;Nièvre;100;47.41;3.262
58163;Menou;Bourgogne-Franche-Comté;Nièvre;184;47.368;3.283
58164;Mesves-sur-Loire;Bourgogne-Franche-Comté;Nièvre;657;47.231;3.005
58165;Metz-le-Comte;Bourgogne-Franche-Comté;Nièvre;172;47.393;3.636
58166;Mhère;Bourgogne-Franche-Comté;Nièvre;228;47.195;3.86
58168;Millay;Bourgogne-Franche-Comté;Nièvre;439;46.835;3.99
58169;Moissy-Moulinot;Bourgogne-Franche-Comté;Nièvre;13;47.327;3.707
58170;Monceaux-le-Comte;Bourgogne-Franche-Comté;Nièvre;124;47.332;3.665
58171;Montapas;Bourgogne-Franche-Comté;Nièvre;282;47.081;3.584
58172;Montambert;Bourgogne-Franche-Comté;Nièvre;119;46.77;3.684
58173;Montaron;Bourgogne-Franche-Comté;Nièvre;156;46.876;3.748
58174;Montenoison;Bourgogne-Franche-Comté;Nièvre;120;47.219;3.421
58175;Mont-et-Marré;Bourgogne-Franche-Comté;Nièvre;154;47.089;3.645
58176;Montigny-aux-Amognes;Bourgogne-Franche-Comté;Nièvre;642;47.026;3.279
58177;Montigny-en-Morvan;Bourgogne-Franche-Comté;Nièvre;287;47.145;3.862
58178;Montigny-sur-Canne;Bourgogne-Franche-Comté;Nièvre;154;46.943;3.658
58179;Montreuillon;Bourgogne-Franche-Comté;Nièvre;253;47.172;3.792
58180;Montsauche-les-Settons;Bourgogne-Franche-Comté;Nièvre;514;47.214;4.034
58181;Moraches;Bourgogne-Franche-Comté;Nièvre;135;47.285;3.545
58182;Moulins-Engilbert;Bourgogne-Franche-Comté;Nièvre;1384;46.973;3.812
58183;Mouron-sur-Yonne;Bourgogne-Franche-Comté;Nièvre;91;47.198;3.74
58184;Moussy;Bourgogne-Franche-Comté;Nièvre;105;47.196;3.459
58185;Moux-en-Morvan;Bourgogne-Franche-Comté;Nièvre;528;47.169;4.13
58186;Murlin;Bourgogne-Franche-Comté;Nièvre;57;47.196;3.173
58187;Myennes;Bourgogne-Franche-Comté;Nièvre;530;47.454;2.944
58188;Nannay;Bourgogne-Franche-Comté;Nièvre;110;47.261;3.164
58189;Narcy;Bourgogne-Franche-Comté;Nièvre;471;47.233;3.107
58190;Neuffontaines;Bourgogne-Franche-Comté;Nièvre;99;47.35;3.741
58191;Neuilly;Bourgogne-Franche-Comté;Nièvre;110;47.241;3.515
58192;Neuville-lès-Decize;Bourgogne-Franche-Comté;Nièvre;215;46.775;3.301
58193;Neuvy-sur-Loire;Bourgogne-Franche-Comté;Nièvre;1410;47.532;2.89
58194;Nevers;Bourgogne-Franche-Comté;Nièvre;32830;46.988;3.157
58195;La Nocle-Maulaix;Bourgogne-Franche-Comté;Nièvre;273;46.763;3.763
