ATC4;l_atc4;age;sexe;BEN_REG;PSP_SPE;nbc;REM;BSE;BOITES
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;28;1;7955;58.174,84;102.063,31;23709
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;28;3;18;109,34;168,21;35
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;28;4;339;1.009,65;2.437,46;634
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;28;5;11;26,71;89,04;21
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;28;6;32;215,58;313,92;91
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;28;7;11473;72.011,30;128.847,32;31202
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;28;8;13;30,19;41,76;24
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;28;9;13;222,14;275,52;56
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;28;12;49;134,58;274,30;60
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;28;15;28;124,99;168,11;62
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;28;17;12;80,06;118,08;24
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;28;42;344;4.637,61;6.050,19;1714
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;28;90;9001;57.157,48;96.001,85;25399
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;28;98;1368;3.054,75;9.123,52;2231
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;28;99;548;4.521,60;6.912,08;1475
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;32;1;13007;112.213,33;185.356,83;41650
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;32;2;31;131,45;234,20;50
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;32;3;13;93,22;143,42;30
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;32;4;390;1.187,59;2.951,70;709
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;32;5;59;243,29;425,73;96
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;32;6;56;411,96;639,63;134
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;32;7;19926;139.212,00;246.585,85;57862
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;32;8;11;22,19;33,06;19
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;32;9;11;109,85;156,47;33
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;32;12;12;78,58;115,80;24
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;32;15;81;305,44;526,54;117
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;32;17;17;77,86;114,28;24
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;32;19;37;174,29;262,64;54
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;32;42;156;3.589,16;4.090,95;951
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;32;90;13485;88.462,67;149.671,37;37223
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;32;98;1068;2.510,01;7.175,77;1745
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;32;99;429;2.014,87;3.483,13;929
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;44;1;13941;122.640,74;199.055,10;45050
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;44;2;32;224,35;345,16;70
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;44;3;43;351,34;529,82;109
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;44;4;260;922,24;1.911,73;451
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;44;5;156;768,42;1.409,26;329
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;44;6;88;575,00;872,24;214
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;44;7;28254;228.907,29;392.777,12;89513
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;44;8;44;209,19;342,06;72
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;44;9;40;306,78;462,67;97
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;44;11;11;73,31;98,40;20
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;44;12;59;377,83;615,84;173
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;44;14;33;250,05;347,80;71
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;44;15;86;375,20;613,68;157
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;44;17;45;298,07;408,34;84
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;44;19;55;295,92;453,59;92
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;44;31;20;35,82;91,54;23
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;44;42;236;6.797,50;7.489,96;1885
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;44;90;16240;142.358,64;227.211,64;52790
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;44;98;949;2.642,37;6.470,78;1532
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;44;99;545;2.691,77;4.636,82;1303
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;52;1;10812;79.899,92;140.660,20;32032
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;52;2;30;260,94;396,05;81
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;52;4;479;1.614,65;3.404,67;842
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;52;5;81;271,26;639,13;148
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;52;6;29;189,53;291,59;60
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;52;7;14742;110.413,83;191.115,21;46435
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;52;8;20;60,65;88,62;49
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;52;11;33;164,96;226,61;78
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;52;12;55;229,63;371,32;115
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;52;15;71;298,16;456,32;133
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;52;17;22;140,17;191,50;39
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;52;42;714;9.158,96;12.273,59;3225
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;52;90;10101;87.632,30;132.445,35;38268
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;52;98;763;1.683,93;4.753,91;1175
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;52;99;437;3.347,95;5.219,65;1192
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;53;1;9283;76.378,89;129.499,54;29294
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;53;2;13;66,99;94,81;19
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;53;4;363;1.019,20;2.633,67;621
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;53;5;29;120,34;218,35;52
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;53;6;14;94,79;141,14;30
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;53;7;11756;80.050,47;141.267,17;34758
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;53;15;12;59,16;91,01;19
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;53;17;18;95,05;141,14;30
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;53;42;310;3.204,96;4.509,16;1200
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;53;90;8160;58.782,46;94.824,63;25492
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;53;98;1041;2.085,70;6.387,10;1587
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;53;99;397;2.078,68;3.420,29;926
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;75;1;18829;144.804,58;254.297,51;58305
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;75;2;18;112,79;173,53;35
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;75;3;43;196,01;325,53;71
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;75;4;814;3.112,59;6.772,59;1556
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;75;5;115;540,66;1.031,03;230
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;75;6;157;787,42;1.293,25;313
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;75;7;27093;174.302,43;320.919,50;77158
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;75;8;12;62,97;96,88;20
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;75;11;13;73,43;112,97;23
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;75;13;14;116,11;157,44;32
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;75;15;185;625,49;1.158,52;299
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;75;17;77;437,74;724,94;158
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;75;19;32;193,68;288,19;59
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;75;32;17;65,68;98,40;20
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;75;42;422;7.952,40;9.519,77;2471
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;75;90;13977;89.149,96;153.798,22;38130
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;75;98;1671;4.412,08;12.210,73;2991
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;75;99;538;3.211,31;5.520,61;1464
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;76;1;19371;167.480,11;282.371,06;63614
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;76;2;25;165,80;255,08;52
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;76;3;55;361,24;610,08;129
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;76;4;769;2.793,30;6.485,73;1532
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;76;5;162;960,55;1.703,48;425
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;76;6;91;551,48;895,41;190
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;76;7;32976;242.025,57;434.081,04;101121
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;76;8;32;243,85;353,86;72
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;76;9;26;64,70;155,20;36
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;76;11;21;132,08;198,11;41
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;76;12;43;317,66;502,38;105
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;76;13;16;74,64;114,83;25
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;76;14;44;224,38;342,86;71
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;76;15;130;494,50;936,95;212
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;76;17;110;586,58;894,83;195
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;76;19;76;312,64;496,04;109
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;76;31;18;48,76;122,96;29
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;76;32;16;107,91;147,98;30
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;76;42;653;10.988,92;13.522,03;3444
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;76;90;15071;100.502,20;172.556,22;42867
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;76;98;2084;5.063,32;14.047,69;3418
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;76;99;570;3.106,38;5.229,52;1311
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;84;1;21367;165.192,11;287.577,93;65633
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;84;2;50;254,57;459,34;98
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;84;3;53;438,53;611,94;147
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;84;4;882;2.431,81;6.083,83;1530
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;84;5;278;759,88;1.953,40;454
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;84;6;171;799,80;1.328,36;316
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;84;7;34929;252.113,13;443.283,53;108431
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;84;8;41;272,92;393,39;81
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;84;9;17;118,57;177,12;36
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;84;11;21;158,18;211,56;43
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;84;12;75;593,30;929,86;235
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;84;13;13;73,80;108,24;22
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;84;14;82;346,77;607,43;137
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;84;15;180;663,20;1.193,70;279
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;84;17;121;839,36;1.153,86;277
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;84;19;80;243,11;458,92;101
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;84;31;12;15,26;50,88;16
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;84;32;15;81,92;118,08;24
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;84;42;856;13.223,45;16.231,62;4394
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;84;90;21880;169.691,16;274.952,19;69392
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;84;98;2071;4.876,51;13.439,18;3285
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;84;99;540;3.541,41;5.662,52;1354
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;93;1;18438;148.682,24;246.988,14;56695
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;93;2;48;310,77;492,26;102
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;93;3;64;434,94;642,24;131
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;93;4;976;3.772,49;7.998,61;2062
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;93;5;233;1.009,54;1.991,31;479
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;93;6;107;612,52;948,98;229
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;93;7;41521;302.292,40;528.057,96;125561
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;93;8;113;411,26;712,83;187
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;93;9;139;958,96;1.601,36;353
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;93;11;49;290,76;447,32;92
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;93;12;77;404,13;666,92;146
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;93;13;38;248,97;366,32;76
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;93;14;58;489,31;670,12;143
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;93;15;227;762,70;1.400,86;335
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;93;17;207;1.080,60;1.667,36;416
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;93;19;114;473,62;784,40;186
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;93;32;31;241,90;351,58;72
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;93;42;1632;15.734,56;22.843,65;6091
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;93;90;17016;102.044,70;172.813,00;44625
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;93;98;873;2.547,98;6.414,66;1522
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;93;99;499;2.553,86;4.322,71;1183
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;99;1;265;1.979,62;3.059,56;683
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;99;7;402;2.601,76;4.584,70;1082
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;99;42;26;329,17;360,30;73
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;99;90;237;1.432,06;2.326,55;575
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;20;2;99;99;51;631,93;879,77;186
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;60;1;5;99;12;73,64;109,82;18
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;60;1;11;1;90;1.605,52;1.948,44;404
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;60;1;11;7;49;121,96;222,42;52
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;60;1;11;42;13;545,63;624,84;127
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;60;1;11;90;42;675,76;776,96;159
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;60;1;11;99;124;1.131,67;1.523,28;369
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;60;1;24;99;27;629,32;748,84;154
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;60;1;27;99;28;476,84;591,92;122
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;60;1;28;99;29;605,97;700,61;142
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;60;1;32;1;31;696,78;849,64;173
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;60;1;32;99;42;68,59;194,68;49
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;60;1;44;1;31;306,67;424,96;89
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;60;1;44;90;15;673,30;738,00;150
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;60;1;44;99;65;809,28;1.054,27;225
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;60;1;52;99;17;458,94;532,46;110
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;60;1;53;1;15;861,25;959,40;195
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;60;1;53;90;11;352,52;388,68;79
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;60;1;53;99;14;875,81;915,08;188
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;60;1;75;1;69;882,02;1.209,62;256
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;60;1;75;99;76;942,08;1.117,69;238
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;60;1;76;1;61;1.371,06;1.562,68;321
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;60;1;76;7;13;51,17;78,72;16
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;60;1;76;90;23;384,60;429,37;87
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;60;1;76;99;58;601,54;746,34;163
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;60;1;84;1;66;960,48;1.185,24;252
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;60;1;84;42;15;795,56;826,56;168
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;60;1;84;90;14;251,17;280,44;57
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;60;1;84;99;85;635,37;849,93;185
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;60;1;93;1;78;698,71;894,57;193
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;60;1;93;7;29;71,36;133,27;34
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;60;1;93;99;89;966,40;1.158,26;314
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;60;1;99;1;132;983,03;1.357,97;541
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;60;1;99;90;36;78,51;192,32;47
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;60;1;99;99;183;2.726,91;3.187,93;858
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;60;2;0;1;20;71,74;225,56;39
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;60;2;0;90;32;217,41;381,32;72
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;60;2;0;99;54;446,36;797,41;146
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;60;2;5;1;4832;27.681,33;67.211,78;12046
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;60;2;5;4;191;570,77;1.707,28;322
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;60;2;5;5;44;397,49;654,98;108
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;60;2;5;7;3657;16.142,71;43.612,45;7875
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;60;2;5;15;32;101,30;272,99;49
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;60;2;5;42;15;106,03;143,99;26
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;60;2;5;90;2016;9.125,54;22.993,43;4170
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;60;2;5;98;95;333,83;993,66;179
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;60;2;5;99;275;1.541,71;2.851,60;618
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;60;2;11;1;42544;270.541,91;560.735,48;132743
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;60;2;11;2;161;750,66;1.656,53;393
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;60;2;11;3;595;2.523,96;4.896,14;1131
G03CA;ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES;60;2;11;4;4400;14.976,22;39.353,54;9641
